review_id,product_id,customer_id,rating,title,comment,created_at,updated_at
9925,152,7043,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-15 02:48:56+00,2026-04-15 02:48:56+00
9926,187,9656,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-15 20:37:38+00,2026-04-15 20:37:38+00
9927,480,1936,4,Very Good,"Good value for money, functions well.",2026-04-15 22:28:07+00,2026-04-15 22:28:07+00
9928,132,9461,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-15 05:28:17+00,2026-04-15 05:28:17+00
9929,238,1237,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-16 17:17:08+00,2026-04-16 17:17:08+00
9930,259,7854,4,Very Good,"Good value for money, functions well.",2026-04-16 22:33:41+00,2026-04-16 22:33:41+00
9931,56,1909,4,Very Good,"Good value for money, functions well.",2026-04-16 15:02:07+00,2026-04-16 15:02:07+00
9932,254,5153,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-16 14:38:06+00,2026-04-16 14:38:06+00
9933,244,7119,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-16 23:26:06+00,2026-04-16 23:26:06+00
9934,19,4405,4,Very Good,"Good value for money, functions well.",2026-04-16 20:34:56+00,2026-04-16 20:34:56+00
9935,101,10231,2,Disappointed,"Not as described, quality is subpar.",2026-04-16 12:35:22+00,2026-04-16 12:35:22+00
9936,475,8262,4,Very Good,"Good value for money, functions well.",2026-04-16 22:53:26+00,2026-04-16 22:53:26+00
9937,334,4354,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-16 11:43:19+00,2026-04-16 11:43:19+00
9938,335,8925,4,Very Good,"Good value for money, functions well.",2026-04-16 22:01:49+00,2026-04-16 22:01:49+00
9939,409,3604,2,Disappointed,"Not as described, quality is subpar.",2026-04-16 22:27:31+00,2026-04-16 22:27:31+00
9940,474,5113,1,Awful product,"Stopped working after two days, avoid!",2026-04-16 15:02:40+00,2026-04-16 15:02:40+00
9941,459,10342,1,Awful product,"Stopped working after two days, avoid!",2026-04-16 17:41:39+00,2026-04-16 17:41:39+00
9942,2,6330,2,Disappointed,"Not as described, quality is subpar.",2026-04-16 00:41:41+00,2026-04-16 00:41:41+00
9943,344,2782,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-17 22:27:37+00,2026-04-17 22:27:37+00
9944,460,6687,3,Average,Decent but has some minor issues.,2026-04-17 13:56:56+00,2026-04-17 13:56:56+00
9945,170,1723,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-17 15:32:48+00,2026-04-17 15:32:48+00
9946,140,4964,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-17 12:17:41+00,2026-04-17 12:17:41+00
9947,431,5113,4,Very Good,"Good value for money, functions well.",2026-04-17 09:02:15+00,2026-04-17 09:02:15+00
9948,308,9971,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-17 08:57:42+00,2026-04-17 08:57:42+00
9949,62,6098,3,Average,Decent but has some minor issues.,2026-04-17 04:38:44+00,2026-04-17 04:38:44+00
9950,313,9663,4,Very Good,"Good value for money, functions well.",2026-04-17 01:42:46+00,2026-04-17 01:42:46+00
9951,296,8571,4,Very Good,"Good value for money, functions well.",2026-04-18 14:35:18+00,2026-04-18 14:35:18+00
9952,126,7006,4,Very Good,"Good value for money, functions well.",2026-04-18 21:34:01+00,2026-04-18 21:34:01+00
9953,395,7441,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-18 11:21:22+00,2026-04-18 11:21:22+00
9954,330,2678,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-18 20:51:12+00,2026-04-18 20:51:12+00
9955,452,4470,4,Very Good,"Good value for money, functions well.",2026-04-18 18:45:50+00,2026-04-18 18:45:50+00
9956,113,3284,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-18 09:39:50+00,2026-04-18 09:39:50+00
9957,327,4016,3,Average,Decent but has some minor issues.,2026-04-18 03:30:15+00,2026-04-18 03:30:15+00
9958,272,2699,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-18 10:27:26+00,2026-04-18 10:27:26+00
9959,24,9471,3,Average,Decent but has some minor issues.,2026-04-18 09:36:06+00,2026-04-18 09:36:06+00
9960,210,4286,2,Disappointed,"Not as described, quality is subpar.",2026-04-18 08:32:41+00,2026-04-18 08:32:41+00
9961,215,7144,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-18 03:48:35+00,2026-04-18 03:48:35+00
9962,249,8516,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-18 09:08:43+00,2026-04-18 09:08:43+00
9963,232,2421,4,Very Good,"Good value for money, functions well.",2026-04-18 11:07:59+00,2026-04-18 11:07:59+00
9964,485,6876,4,Very Good,"Good value for money, functions well.",2026-04-19 19:03:52+00,2026-04-19 19:03:52+00
9965,119,7604,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-19 22:44:55+00,2026-04-19 22:44:55+00
9966,98,6100,4,Very Good,"Good value for money, functions well.",2026-04-19 08:34:03+00,2026-04-19 08:34:03+00
9967,429,3555,4,Very Good,"Good value for money, functions well.",2026-04-19 14:17:51+00,2026-04-19 14:17:51+00
9968,438,6838,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-19 13:13:32+00,2026-04-19 13:13:32+00
9969,406,9660,4,Very Good,"Good value for money, functions well.",2026-04-19 15:15:41+00,2026-04-19 15:15:41+00
9970,22,3962,4,Very Good,"Good value for money, functions well.",2026-04-20 03:35:47+00,2026-04-20 03:35:47+00
9971,74,4383,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 20:06:48+00,2026-04-20 20:06:48+00
9972,16,9165,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 10:23:35+00,2026-04-20 10:23:35+00
9973,218,7157,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 07:17:54+00,2026-04-20 07:17:54+00
9974,137,3178,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 13:01:06+00,2026-04-20 13:01:06+00
9975,165,9067,4,Very Good,"Good value for money, functions well.",2026-04-20 07:36:23+00,2026-04-20 07:36:23+00
9976,378,2377,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 08:00:28+00,2026-04-20 08:00:28+00
9977,393,8628,4,Very Good,"Good value for money, functions well.",2026-04-20 02:24:54+00,2026-04-20 02:24:54+00
9978,204,2545,4,Very Good,"Good value for money, functions well.",2026-04-20 09:54:07+00,2026-04-20 09:54:07+00
9979,95,9265,3,Average,Decent but has some minor issues.,2026-04-20 12:09:40+00,2026-04-20 12:09:40+00
9980,130,1319,4,Very Good,"Good value for money, functions well.",2026-04-20 02:05:08+00,2026-04-20 02:05:08+00
9981,99,5146,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 05:39:53+00,2026-04-20 05:39:53+00
9982,429,4884,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 04:38:33+00,2026-04-20 04:38:33+00
9983,217,10031,4,Very Good,"Good value for money, functions well.",2026-04-20 22:45:54+00,2026-04-20 22:45:54+00
9984,242,8907,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-20 13:33:53+00,2026-04-20 13:33:53+00
9985,286,3044,4,Very Good,"Good value for money, functions well.",2026-04-21 21:19:50+00,2026-04-21 21:19:50+00
9986,512,2946,3,Average,Decent but has some minor issues.,2026-04-21 02:28:02+00,2026-04-21 02:28:02+00
9987,369,5612,4,Very Good,"Good value for money, functions well.",2026-04-21 23:38:03+00,2026-04-21 23:38:03+00
9988,520,6162,4,Very Good,"Good value for money, functions well.",2026-04-21 05:40:33+00,2026-04-21 05:40:33+00
9989,384,8989,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 02:23:48+00,2026-04-21 02:23:48+00
9990,127,1207,4,Very Good,"Good value for money, functions well.",2026-04-21 09:51:16+00,2026-04-21 09:51:16+00
9991,469,4031,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 18:53:26+00,2026-04-21 18:53:26+00
9992,422,3863,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 12:35:03+00,2026-04-21 12:35:03+00
9993,269,338,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 09:08:37+00,2026-04-21 09:08:37+00
9994,215,4680,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 23:24:08+00,2026-04-21 23:24:08+00
9995,451,9679,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 23:04:11+00,2026-04-21 23:04:11+00
9996,479,10493,3,Average,Decent but has some minor issues.,2026-04-21 08:56:36+00,2026-04-21 08:56:36+00
9997,176,8655,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 06:05:15+00,2026-04-21 06:05:15+00
9998,456,7399,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-21 20:24:58+00,2026-04-21 20:24:58+00
9999,16,6284,4,Very Good,"Good value for money, functions well.",2026-04-21 22:34:59+00,2026-04-21 22:34:59+00
10000,339,9760,4,Very Good,"Good value for money, functions well.",2026-04-22 16:51:06+00,2026-04-22 16:51:06+00
10001,123,3573,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-22 18:12:29+00,2026-04-22 18:12:29+00
10002,196,9085,4,Very Good,"Good value for money, functions well.",2026-04-22 20:40:05+00,2026-04-22 20:40:05+00
10003,341,5235,4,Very Good,"Good value for money, functions well.",2026-04-22 01:33:47+00,2026-04-22 01:33:47+00
10004,252,2454,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-22 16:44:07+00,2026-04-22 16:44:07+00
10005,68,673,4,Very Good,"Good value for money, functions well.",2026-04-22 17:01:01+00,2026-04-22 17:01:01+00
10006,161,2204,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-22 02:12:07+00,2026-04-22 02:12:07+00
10007,451,4300,3,Average,Decent but has some minor issues.,2026-04-22 11:06:55+00,2026-04-22 11:06:55+00
10008,338,10449,1,Awful product,"Stopped working after two days, avoid!",2026-04-22 09:46:09+00,2026-04-22 09:46:09+00
10009,210,2953,4,Very Good,"Good value for money, functions well.",2026-04-22 20:11:09+00,2026-04-22 20:11:09+00
10010,362,2383,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-22 04:28:04+00,2026-04-22 04:28:04+00
10011,25,4868,3,Average,Decent but has some minor issues.,2026-04-22 02:12:05+00,2026-04-22 02:12:05+00
10012,491,9342,4,Very Good,"Good value for money, functions well.",2026-04-23 06:26:11+00,2026-04-23 06:26:11+00
10013,483,8116,3,Average,Decent but has some minor issues.,2026-04-23 19:10:00+00,2026-04-23 19:10:00+00
10014,426,9240,2,Disappointed,"Not as described, quality is subpar.",2026-04-23 07:35:17+00,2026-04-23 07:35:17+00
10015,421,6505,1,Awful product,"Stopped working after two days, avoid!",2026-04-23 20:28:26+00,2026-04-23 20:28:26+00
10016,74,960,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-23 22:56:53+00,2026-04-23 22:56:53+00
10017,291,7259,3,Average,Decent but has some minor issues.,2026-04-23 03:54:29+00,2026-04-23 03:54:29+00
10018,385,6849,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-23 15:34:34+00,2026-04-23 15:34:34+00
10019,102,4259,3,Average,Decent but has some minor issues.,2026-04-23 14:42:45+00,2026-04-23 14:42:45+00
10020,399,4117,4,Very Good,"Good value for money, functions well.",2026-04-23 06:22:00+00,2026-04-23 06:22:00+00
10021,16,5756,4,Very Good,"Good value for money, functions well.",2026-04-24 17:01:53+00,2026-04-24 17:01:53+00
10022,298,6399,1,Awful product,"Stopped working after two days, avoid!",2026-04-24 23:29:55+00,2026-04-24 23:29:55+00
10023,35,5162,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 16:30:29+00,2026-04-24 16:30:29+00
10024,397,9330,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 23:34:00+00,2026-04-24 23:34:00+00
10025,493,8194,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 20:49:53+00,2026-04-24 20:49:53+00
10026,429,5280,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 13:01:21+00,2026-04-24 13:01:21+00
10027,48,981,4,Very Good,"Good value for money, functions well.",2026-04-24 09:09:04+00,2026-04-24 09:09:04+00
10028,267,7591,4,Very Good,"Good value for money, functions well.",2026-04-24 12:03:24+00,2026-04-24 12:03:24+00
10029,207,9968,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 19:23:42+00,2026-04-24 19:23:42+00
10030,367,3697,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 11:36:37+00,2026-04-24 11:36:37+00
10031,222,774,4,Very Good,"Good value for money, functions well.",2026-04-24 16:49:22+00,2026-04-24 16:49:22+00
10032,139,2756,4,Very Good,"Good value for money, functions well.",2026-04-24 07:20:28+00,2026-04-24 07:20:28+00
10033,17,4962,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 22:52:15+00,2026-04-24 22:52:15+00
10034,222,583,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-24 00:21:44+00,2026-04-24 00:21:44+00
10035,101,4671,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-25 04:40:49+00,2026-04-25 04:40:49+00
10036,230,686,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-25 17:19:23+00,2026-04-25 17:19:23+00
10037,314,7062,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-25 21:07:08+00,2026-04-25 21:07:08+00
10038,330,9849,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-25 19:51:10+00,2026-04-25 19:51:10+00
10039,251,9534,2,Disappointed,"Not as described, quality is subpar.",2026-04-25 12:44:09+00,2026-04-25 12:44:09+00
10040,136,3618,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-25 08:19:14+00,2026-04-25 08:19:14+00
10041,31,2583,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-25 21:33:27+00,2026-04-25 21:33:27+00
10042,2,5762,3,Average,Decent but has some minor issues.,2026-04-26 01:28:30+00,2026-04-26 01:28:30+00
10043,205,5397,4,Very Good,"Good value for money, functions well.",2026-04-26 21:42:25+00,2026-04-26 21:42:25+00
10044,268,8867,3,Average,Decent but has some minor issues.,2026-04-26 01:10:16+00,2026-04-26 01:10:16+00
10045,4,10244,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-26 13:33:32+00,2026-04-26 13:33:32+00
10046,36,143,3,Average,Decent but has some minor issues.,2026-04-26 16:42:47+00,2026-04-26 16:42:47+00
10047,455,4438,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-26 21:08:33+00,2026-04-26 21:08:33+00
10048,337,10304,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-26 14:45:54+00,2026-04-26 14:45:54+00
10049,465,6217,4,Very Good,"Good value for money, functions well.",2026-04-26 09:07:21+00,2026-04-26 09:07:21+00
10050,410,2549,4,Very Good,"Good value for money, functions well.",2026-04-26 16:05:52+00,2026-04-26 16:05:52+00
10051,393,9165,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-26 03:39:43+00,2026-04-26 03:39:43+00
10052,416,10215,4,Very Good,"Good value for money, functions well.",2026-04-26 02:43:06+00,2026-04-26 02:43:06+00
10053,80,5060,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-26 23:26:54+00,2026-04-26 23:26:54+00
10054,82,9742,3,Average,Decent but has some minor issues.,2026-04-26 19:27:46+00,2026-04-26 19:27:46+00
10055,476,4052,4,Very Good,"Good value for money, functions well.",2026-04-26 02:25:28+00,2026-04-26 02:25:28+00
10056,139,3398,4,Very Good,"Good value for money, functions well.",2026-04-26 08:23:04+00,2026-04-26 08:23:04+00
10057,366,269,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-26 04:07:01+00,2026-04-26 04:07:01+00
10058,95,8737,4,Very Good,"Good value for money, functions well.",2026-04-26 19:00:48+00,2026-04-26 19:00:48+00
10059,123,7888,4,Very Good,"Good value for money, functions well.",2026-04-26 18:01:55+00,2026-04-26 18:01:55+00
10060,345,8869,2,Disappointed,"Not as described, quality is subpar.",2026-04-26 18:14:53+00,2026-04-26 18:14:53+00
10061,105,3513,3,Average,Decent but has some minor issues.,2026-04-27 10:25:21+00,2026-04-27 10:25:21+00
10062,171,4911,1,Awful product,"Stopped working after two days, avoid!",2026-04-27 19:01:59+00,2026-04-27 19:01:59+00
10063,136,9849,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-27 16:26:07+00,2026-04-27 16:26:07+00
10064,28,5748,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-27 03:38:15+00,2026-04-27 03:38:15+00
10065,508,2635,4,Very Good,"Good value for money, functions well.",2026-04-27 07:53:16+00,2026-04-27 07:53:16+00
10066,156,8604,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-27 18:38:19+00,2026-04-27 18:38:19+00
10067,162,6829,4,Very Good,"Good value for money, functions well.",2026-04-27 21:39:23+00,2026-04-27 21:39:23+00
10068,448,558,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-27 10:29:01+00,2026-04-27 10:29:01+00
10069,50,6575,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-27 13:15:12+00,2026-04-27 13:15:12+00
10070,484,7595,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-27 15:01:52+00,2026-04-27 15:01:52+00
10071,23,6206,2,Disappointed,"Not as described, quality is subpar.",2026-04-28 05:51:58+00,2026-04-28 05:51:58+00
10072,319,4409,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-28 04:13:42+00,2026-04-28 04:13:42+00
10073,177,6242,4,Very Good,"Good value for money, functions well.",2026-04-28 19:41:43+00,2026-04-28 19:41:43+00
10074,95,6336,4,Very Good,"Good value for money, functions well.",2026-04-28 21:36:31+00,2026-04-28 21:36:31+00
10075,29,1100,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-28 20:29:09+00,2026-04-28 20:29:09+00
10076,101,7259,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-28 08:20:43+00,2026-04-28 08:20:43+00
10077,33,6583,1,Awful product,"Stopped working after two days, avoid!",2026-04-28 09:12:29+00,2026-04-28 09:12:29+00
10078,444,6130,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-28 14:28:40+00,2026-04-28 14:28:40+00
10079,306,10436,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-28 22:45:35+00,2026-04-28 22:45:35+00
10080,435,10360,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-28 01:35:53+00,2026-04-28 01:35:53+00
10081,249,3998,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-29 02:08:04+00,2026-04-29 02:08:04+00
10082,309,4817,4,Very Good,"Good value for money, functions well.",2026-04-29 00:46:39+00,2026-04-29 00:46:39+00
10083,324,3688,4,Very Good,"Good value for money, functions well.",2026-04-29 13:16:31+00,2026-04-29 13:16:31+00
10084,274,6074,4,Very Good,"Good value for money, functions well.",2026-04-29 14:42:07+00,2026-04-29 14:42:07+00
10085,468,8022,4,Very Good,"Good value for money, functions well.",2026-04-29 18:08:16+00,2026-04-29 18:08:16+00
10086,130,8956,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-29 05:59:22+00,2026-04-29 05:59:22+00
10087,407,683,4,Very Good,"Good value for money, functions well.",2026-04-29 14:29:48+00,2026-04-29 14:29:48+00
10088,3,1707,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-29 22:50:08+00,2026-04-29 22:50:08+00
10089,278,8157,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-29 03:43:39+00,2026-04-29 03:43:39+00
10090,121,10227,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-29 10:19:23+00,2026-04-29 10:19:23+00
10091,474,8805,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-30 21:06:10+00,2026-04-30 21:06:10+00
10092,177,6399,4,Very Good,"Good value for money, functions well.",2026-04-30 22:01:56+00,2026-04-30 22:01:56+00
10093,325,992,1,Awful product,"Stopped working after two days, avoid!",2026-04-30 12:48:25+00,2026-04-30 12:48:25+00
10094,300,2576,4,Very Good,"Good value for money, functions well.",2026-04-30 19:29:07+00,2026-04-30 19:29:07+00
10095,169,9067,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-04-30 20:30:39+00,2026-04-30 20:30:39+00
10096,243,5778,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-01 15:22:06+00,2026-05-01 15:22:06+00
10097,241,9527,4,Very Good,"Good value for money, functions well.",2026-05-01 00:24:10+00,2026-05-01 00:24:10+00
10098,370,7595,4,Very Good,"Good value for money, functions well.",2026-05-01 13:10:35+00,2026-05-01 13:10:35+00
10099,469,5016,3,Average,Decent but has some minor issues.,2026-05-01 09:50:20+00,2026-05-01 09:50:20+00
10100,28,2952,4,Very Good,"Good value for money, functions well.",2026-05-01 09:12:59+00,2026-05-01 09:12:59+00
10101,313,6072,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-01 14:19:45+00,2026-05-01 14:19:45+00
10102,333,8479,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-01 17:03:43+00,2026-05-01 17:03:43+00
10103,49,1698,4,Very Good,"Good value for money, functions well.",2026-05-01 10:59:02+00,2026-05-01 10:59:02+00
10104,397,2182,4,Very Good,"Good value for money, functions well.",2026-05-01 10:36:22+00,2026-05-01 10:36:22+00
10105,249,569,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-01 10:06:41+00,2026-05-01 10:06:41+00
10106,466,2384,2,Disappointed,"Not as described, quality is subpar.",2026-05-01 15:56:32+00,2026-05-01 15:56:32+00
10107,399,5988,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 11:31:55+00,2026-05-02 11:31:55+00
10108,55,5419,4,Very Good,"Good value for money, functions well.",2026-05-02 07:14:28+00,2026-05-02 07:14:28+00
10109,23,6199,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 12:50:46+00,2026-05-02 12:50:46+00
10110,217,6477,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 09:10:25+00,2026-05-02 09:10:25+00
10111,358,536,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 22:49:07+00,2026-05-02 22:49:07+00
10112,286,6695,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 18:57:28+00,2026-05-02 18:57:28+00
10113,381,4556,3,Average,Decent but has some minor issues.,2026-05-02 16:18:03+00,2026-05-02 16:18:03+00
10114,264,245,1,Awful product,"Stopped working after two days, avoid!",2026-05-02 08:00:02+00,2026-05-02 08:00:02+00
10115,394,9591,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 08:45:43+00,2026-05-02 08:45:43+00
10116,16,1874,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 11:10:09+00,2026-05-02 11:10:09+00
10117,60,5323,4,Very Good,"Good value for money, functions well.",2026-05-02 13:07:28+00,2026-05-02 13:07:28+00
10118,117,962,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 17:30:15+00,2026-05-02 17:30:15+00
10119,18,5859,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 11:42:26+00,2026-05-02 11:42:26+00
10120,383,6557,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-02 19:48:56+00,2026-05-02 19:48:56+00
10121,93,10399,4,Very Good,"Good value for money, functions well.",2026-05-03 16:04:53+00,2026-05-03 16:04:53+00
10122,413,2599,3,Average,Decent but has some minor issues.,2026-05-03 08:27:43+00,2026-05-03 08:27:43+00
10123,508,4383,4,Very Good,"Good value for money, functions well.",2026-05-03 18:33:27+00,2026-05-03 18:33:27+00
10124,136,2768,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-03 05:08:11+00,2026-05-03 05:08:11+00
10125,430,4204,2,Disappointed,"Not as described, quality is subpar.",2026-05-03 23:13:38+00,2026-05-03 23:13:38+00
10126,19,4592,2,Disappointed,"Not as described, quality is subpar.",2026-05-03 20:33:16+00,2026-05-03 20:33:16+00
10127,154,2400,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-03 21:48:31+00,2026-05-03 21:48:31+00
10128,263,4947,4,Very Good,"Good value for money, functions well.",2026-05-03 19:34:21+00,2026-05-03 19:34:21+00
10129,428,3200,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-03 02:15:32+00,2026-05-03 02:15:32+00
10130,466,4599,4,Very Good,"Good value for money, functions well.",2026-05-03 07:08:37+00,2026-05-03 07:08:37+00
10131,281,8919,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-03 15:56:38+00,2026-05-03 15:56:38+00
10132,279,1092,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-03 02:25:55+00,2026-05-03 02:25:55+00
10133,466,5638,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-04 00:25:19+00,2026-05-04 00:25:19+00
10134,345,3669,2,Disappointed,"Not as described, quality is subpar.",2026-05-04 12:54:43+00,2026-05-04 12:54:43+00
10135,39,7553,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-04 06:29:50+00,2026-05-04 06:29:50+00
10136,359,3669,2,Disappointed,"Not as described, quality is subpar.",2026-05-04 00:28:56+00,2026-05-04 00:28:56+00
10137,318,7575,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-04 21:48:42+00,2026-05-04 21:48:42+00
10138,78,6758,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-04 14:13:00+00,2026-05-04 14:13:00+00
10139,257,4252,1,Awful product,"Stopped working after two days, avoid!",2026-05-04 16:54:54+00,2026-05-04 16:54:54+00
10140,314,5685,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-04 13:53:35+00,2026-05-04 13:53:35+00
10141,169,4418,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-04 19:34:55+00,2026-05-04 19:34:55+00
10142,305,4384,3,Average,Decent but has some minor issues.,2026-05-04 17:18:14+00,2026-05-04 17:18:14+00
10143,38,2935,3,Average,Decent but has some minor issues.,2026-05-04 14:45:19+00,2026-05-04 14:45:19+00
10144,3,282,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 15:15:23+00,2026-05-05 15:15:23+00
10145,289,8531,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 05:45:31+00,2026-05-05 05:45:31+00
10146,435,245,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 21:26:08+00,2026-05-05 21:26:08+00
10147,150,10239,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 21:24:32+00,2026-05-05 21:24:32+00
10148,102,5711,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 06:44:19+00,2026-05-05 06:44:19+00
10149,449,1567,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 03:18:53+00,2026-05-05 03:18:53+00
10150,169,8775,4,Very Good,"Good value for money, functions well.",2026-05-05 09:08:07+00,2026-05-05 09:08:07+00
10151,61,2689,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 14:18:58+00,2026-05-05 14:18:58+00
10152,510,5843,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 11:34:57+00,2026-05-05 11:34:57+00
10153,91,8919,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-05 10:41:02+00,2026-05-05 10:41:02+00
10154,448,7490,3,Average,Decent but has some minor issues.,2026-05-05 06:06:28+00,2026-05-05 06:06:28+00
10155,488,8662,4,Very Good,"Good value for money, functions well.",2026-05-05 04:24:18+00,2026-05-05 04:24:18+00
